order_id,order_date,cust_id,gender,state,region,category,sub_category,product_name,quantity,unit_price,discount_pct,final_amount,payment_mode
ORD28022,2024-09-01,CUST9048,Male,Tamil Nadu,South,Beauty,Skin Care,skin_care 209,4,49862,27.81,143989.84,COD
ORD28023,2024-12-12,CUST1567,Unknown,West Bengal,East,Home & Kitchen,Unknown,Item 957,1,38508,11.92,33918.48,Credit Card
ORD28024,2024-12-08,CUST2351,Male,Haryana,North,Fashion,Men Wear,mens_wear 226,1,12362,25.99,9148.84,COD
ORD28025,2024-08-08,CUST8248,Male,Punjab,North,Fashion,Unknown,Men Wear 195,3,33292,17.1,82795.94,Debit Card
ORD28026,2024-03-09,CUST9303,Male,Punjab,North,Fashion,Men Wear,mens_wear 315,3,13065,13.72,33817.49,Credit Card
ORD28027,2024-10-07,CUST9804,Female,Maharashtra,West,Fashion,Ethnic,Ethnic 530,5,37178,20.51,147764.27,Credit Card
ORD28028,2024-05-22,CUST6284,Male,Delhi,North,Fashion,Men Wear,mens_wear 320,2,37173,12.91,64748.1,UPI
ORD28029,2024-02-11,CUST6663,Male,Delhi,North,Home & Kitchen,Furniture,Furniture 773,1,21722,6.53,20303.64,COD
ORD28030,2024-04-24,CUST6322,Female,Haryana,North,Home & Kitchen,Appliances,Appliances 315,2,31735,5.13,60211.25,UPI
ORD28031,2024-03-25,CUST5112,Unknown,Tamil Nadu,South,Beauty,Makeup,Makeup 705,1,25866,48.51,13317.69,Unknown
ORD28032,2024-11-27,CUST7426,Female,Delhi,North,Electronics,Unknown,Mobile Phones 468,2,36525,12.81,63693.6,Debit Card
ORD28033,2024-12-05,CUST4517,Other,Haryana,North,Beauty,Hair Care,Haircare 460,3,8558,20.51,20408.76,Credit Card
ORD28034,2024-09-17,CUST8206,Male,Punjab,North,Home & Kitchen,Unknown,Item 996,1,45710,9.03,41584.27,UPI
ORD28035,2024-01-01,CUST8929,Male,Maharashtra,West,Electronics,Unknown,Item 524,2,26455,9.63,47816.59,Credit Card
ORD28036,2024-08-31,CUST8840,Male,Tamil Nadu,South,Beauty,Skin Care,Skincare 249,4,45946,27.9,132507.26,COD
ORD28037,2024-10-09,CUST8783,Unknown,Delhi,North,Home & Kitchen,Home Decor,Decor 458,3,45242,16.21,113725.26,Credit Card
ORD28038,2024-11-25,CUST8804,Other,Haryana,North,Fashion,Unknown,Men Wear 500,4,49379,27.93,142343.19,UPI
ORD28039,2024-02-05,CUST7815,Male,Punjab,North,Fashion,Unknown,Item 993,3,48332,22.48,112396.67,COD
ORD28040,2024-01-13,CUST9101,Other,Delhi,North,Electronics,Accessories,Accessories 315,2,36963,11.09,65724.95,COD
ORD28041,2024-07-08,CUST3800,Male,West Bengal,East,Fashion,Men Wear,mens_wear 554,2,28639,15.3,48514.07,UPI
ORD28042,2024-08-21,CUST3638,Female,Delhi,North,Home & Kitchen,Appliances,Appliances 329,5,11058,11.43,48972.96,COD
ORD28043,2024-07-14,CUST8864,Male,Maharashtra,West,Beauty,Unknown,Item 622,4,6298,18.26,20593.03,Credit Card
ORD28044,2024-09-20,CUST5949,Other,Maharashtra,West,Home & Kitchen,Home Decor,Decor 726,1,19494,13.71,16820.56,Credit Card
ORD28045,2024-09-04,CUST8814,Unknown,Haryana,North,Electronics,Unknown,Item 158,2,18492,10.49,33102.96,Unknown
ORD28046,2024-03-22,CUST8809,Female,West Bengal,East,Fashion,Unknown,Men Wear 243,1,24687,39.95,14824.07,COD
ORD28047,2024-02-10,CUST8341,Other,Punjab,North,Home & Kitchen,Unknown,Item 416,5,42681,7.48,197434.56,Debit Card
ORD28048,2024-09-10,CUST6789,Male,Tamil Nadu,South,Electronics,Mobile,mobiles 997,5,16272,11.78,71778.96,COD
ORD28049,2024-08-15,CUST4897,Male,Delhi,North,Electronics,Accessories,Accessories 412,4,40326,11.44,142842.84,UPI
ORD28050,2024-10-20,CUST1351,Male,Punjab,North,Electronics,Accessories,Accessories 817,4,13581,8.11,49918.37,COD
ORD28051,2024-02-05,CUST6731,Unknown,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 792,1,35790,16.42,29912.61,COD
ORD28052,2024-11-27,CUST8298,Female,Maharashtra,West,Fashion,Women Wear,Women Wear 111,1,43451,20.44,34567.57,Credit Card
ORD28053,2024-05-03,CUST9637,Male,Maharashtra,West,Electronics,Accessories,Accessories 931,4,8253,8.11,30335.93,Debit Card
ORD28054,2024-03-13,CUST3004,Male,Haryana,North,Beauty,Skin Care,Skincare 847,3,2096,29.08,4459.65,Debit Card
ORD28055,2024-04-29,CUST5239,Female,Punjab,North,Electronics,Unknown,Mobile Phones 589,5,11563,11.43,51209.18,Unknown
ORD28056,2024-09-20,CUST4279,Male,West Bengal,East,Fashion,Unknown,Men Wear 436,4,36715,29.84,103032.56,UPI
ORD28057,2024-11-24,CUST2031,Male,Maharashtra,West,Home & Kitchen,Unknown,decor_items 282,2,3186,9.72,5752.86,UPI
ORD28058,2024-06-04,CUST3500,Unknown,Maharashtra,West,Fashion,Unknown,Item 464,1,20972,25.06,15716.48,COD
ORD28059,2024-07-16,CUST5674,Unknown,Punjab,North,Electronics,Mobile,Mobiles 937,1,44559,8.24,40886.91,UPI
ORD28060,2024-10-24,CUST7182,Unknown,Delhi,North,Fashion,Unknown,Item 730,4,14721,21.6,46162.55,Debit Card
ORD28061,2024-05-20,CUST7309,Male,Maharashtra,West,Fashion,Men Wear,mens_wear 903,5,38008,21.05,150044.64,Unknown
ORD28062,2024-11-29,CUST9155,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 240,3,40669,15.06,103631.44,Debit Card
ORD28063,2024-03-26,CUST1765,Male,Delhi,North,Beauty,Makeup,Makeup 256,1,42519,36.57,26967.99,Debit Card
ORD28064,2024-02-10,CUST4089,Male,Maharashtra,West,Home & Kitchen,Unknown,decor_items 346,1,21088,5.87,19850.54,Debit Card
ORD28065,2024-08-18,CUST5470,Male,Haryana,North,Fashion,Unknown,Men Wear 769,1,17405,24.14,13202.63,COD
ORD28066,2024-08-26,CUST2054,Unknown,Punjab,North,Beauty,Makeup,Makeup 110,5,31406,16.05,131827.22,UPI
ORD28067,2024-01-17,CUST1810,Other,Tamil Nadu,South,Fashion,Men Wear,mens_wear 329,2,30447,12.45,53314.65,UPI
ORD28068,2024-01-10,CUST7521,Other,Maharashtra,West,Fashion,Unknown,Item 138,2,29542,14.12,50740.17,COD
ORD28069,2024-01-28,CUST4665,Unknown,West Bengal,East,Fashion,Ethnic,Ethnic 318,5,44201,14.54,188863.75,Unknown
ORD28070,2024-05-31,CUST6145,Other,Delhi,North,Home & Kitchen,Unknown,decor_items 248,5,45298,18.16,185365.36,COD
ORD28071,2024-08-06,CUST7018,Other,Maharashtra,West,Beauty,Unknown,Item 352,2,40337,30.69,55916.85,Debit Card
ORD28072,2024-04-23,CUST1232,Male,Maharashtra,West,Home & Kitchen,Furniture,Furniture 834,4,4506,14.65,15384.07,UPI
ORD28073,2024-08-27,CUST5355,Unknown,Haryana,North,Home & Kitchen,Unknown,decor_items 583,3,15257,15.03,38891.67,Credit Card
ORD28074,2024-01-27,CUST5146,Female,Maharashtra,West,Fashion,Unknown,Item 594,3,34493,15.66,87273.96,COD
ORD28075,2024-08-27,CUST7418,Male,Maharashtra,West,Home & Kitchen,Home Decor,Decor 184,4,34946,6.79,130291.99,Unknown
ORD28076,2024-08-26,CUST8839,Male,Haryana,North,Electronics,Mobile,Mobiles 645,2,47180,5.86,88827.9,UPI
ORD28077,2024-08-23,CUST9513,Female,Tamil Nadu,South,Beauty,Unknown,Item 141,3,20343,16.59,50903.62,Credit Card
ORD28078,2024-05-05,CUST2661,Unknown,Maharashtra,West,Beauty,Skin Care,skin_care 573,4,47630,17.24,157672.55,UPI
ORD28079,2024-05-12,CUST4210,Male,Delhi,North,Electronics,Mobile,mobiles 314,3,4262,9.19,11611.59,Credit Card
ORD28080,2024-11-08,CUST1612,Male,Haryana,North,Electronics,Mobile,mobiles 719,3,16699,14.14,43014.01,Unknown
ORD28081,2024-01-11,CUST6740,Male,Delhi,North,Beauty,Skin Care,skin_care 659,1,43807,22.14,34107.26,Credit Card
ORD28082,2024-08-07,CUST8655,Female,Haryana,North,Beauty,Skin Care,skin_care 803,3,14501,33.55,28907.45,COD
ORD28083,2024-12-22,CUST2837,Female,Maharashtra,West,Beauty,Unknown,Item 327,1,45046,24.94,33812.69,Unknown
ORD28084,2024-10-17,CUST9486,Male,Punjab,North,Home & Kitchen,Unknown,decor_items 707,4,11869,10.34,42567.51,Credit Card
ORD28085,2024-08-28,CUST6070,Female,Tamil Nadu,South,Beauty,Hair Care,Haircare 954,3,23852,28.28,51318.54,Debit Card
ORD28086,2024-10-18,CUST9103,Male,Maharashtra,West,Beauty,Skin Care,skin_care 943,5,1632,37.87,5069.6,Credit Card
ORD28087,2024-02-21,CUST9128,Other,Punjab,North,Beauty,Makeup,Makeup 235,2,33358,32.09,45305.95,UPI
ORD28088,2024-11-21,CUST8966,Unknown,Maharashtra,West,Electronics,Unknown,Mobile Phones 512,3,4332,11.79,11463.22,COD
ORD28089,2024-12-29,CUST4507,Female,Punjab,North,Electronics,Mobile,Mobiles 202,2,46864,6.93,87235.09,COD
ORD28090,2024-09-05,CUST9366,Female,Maharashtra,West,Beauty,Skin Care,Skincare 554,4,24614,26.03,72829.84,COD
ORD28091,2024-04-07,CUST4324,Unknown,Delhi,North,Home & Kitchen,Furniture,Furniture 884,2,30753,13.64,53118.91,Debit Card
ORD28092,2024-07-24,CUST2561,Male,West Bengal,East,Home & Kitchen,Furniture,Furniture 589,1,21836,6.64,20386.82,Debit Card
ORD28093,2024-04-11,CUST3727,Other,Haryana,North,Beauty,Makeup,Makeup 492,2,26882,17.59,44305.31,Debit Card
ORD28094,2024-10-04,CUST6575,Female,Maharashtra,West,Beauty,Hair Care,Haircare 819,5,35977,25.03,134860.12,Credit Card
ORD28095,2024-03-18,CUST4076,Male,Haryana,North,Electronics,Unknown,Mobile Phones 924,2,37204,9.8,67113.57,UPI
ORD28096,2024-04-20,CUST3440,Female,West Bengal,East,Electronics,Unknown,Item 381,3,24542,9.51,66625.06,UPI
ORD28097,2024-03-09,CUST3534,Female,Maharashtra,West,Beauty,Skin Care,Skincare 459,1,22729,30.3,15841.52,Unknown
ORD28098,2024-11-11,CUST5660,Male,Haryana,North,Fashion,Women Wear,Women Wear 316,4,23895,22.61,73973.15,UPI
ORD28099,2024-07-31,CUST4249,Male,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 503,4,24000,11.82,84648.88,Debit Card
ORD28100,2024-01-11,CUST9725,Female,Delhi,North,Fashion,Men Wear,mens_wear 366,1,48056,21.01,37959.05,Debit Card
ORD28101,2024-07-29,CUST8607,Female,Delhi,North,Electronics,Mobile,Mobiles 943,2,26246,8.01,48287.93,COD
ORD28102,2024-09-07,CUST6859,Female,Punjab,North,Beauty,Skin Care,Skincare 718,3,28935,25.27,64872.67,Debit Card
ORD28103,2024-11-03,CUST6484,Male,Haryana,North,Home & Kitchen,Home Decor,Decor 816,2,19660,15.17,33354.58,Debit Card
ORD28104,2024-07-22,CUST9348,Female,Haryana,North,Beauty,Skin Care,Skincare 515,5,18747,32.03,63715.8,UPI
ORD28105,2024-11-17,CUST1875,Male,Punjab,North,Fashion,Ethnic,Ethnic 793,1,927,25.8,687.8,Debit Card
ORD28106,2024-04-19,CUST6986,Unknown,Tamil Nadu,South,Home & Kitchen,Home Decor,Decor 456,2,41885,17.79,68867.59,UPI
ORD28107,2024-03-09,CUST5885,Female,Punjab,North,Fashion,Men Wear,mens_wear 268,4,38014,29.72,106864.81,Credit Card
ORD28108,2024-09-21,CUST5837,Other,Tamil Nadu,South,Home & Kitchen,Unknown,decor_items 629,4,3414,12.57,11939.58,UPI
ORD28109,2024-08-10,CUST2988,Unknown,Maharashtra,West,Electronics,Accessories,Accessories 355,5,41670,10.44,186599.54,UPI
ORD28110,2024-01-24,CUST4767,Female,Punjab,North,Home & Kitchen,Home Decor,Decor 368,2,16561,10.24,29730.65,COD
ORD28111,2024-03-27,CUST4013,Unknown,Maharashtra,West,Fashion,Men Wear,mens_wear 429,5,9818,33.74,32527.89,Debit Card
ORD28112,2024-05-15,CUST8431,Male,Maharashtra,West,Electronics,Unknown,Item 423,5,32487,14.78,138420.41,Credit Card
ORD28113,2024-11-16,CUST8176,Unknown,Tamil Nadu,South,Electronics,Mobile,Mobiles 864,1,21664,6.98,20152.65,COD
ORD28114,2024-08-15,CUST3082,Female,Punjab,North,Electronics,Unknown,Mobile Phones 819,3,23378,7.91,64583.17,COD
ORD28115,2024-05-05,CUST3975,Male,Punjab,North,Beauty,Skin Care,skin_care 309,2,25630,22.11,39928.71,COD
ORD28116,2024-04-25,CUST9711,Other,Tamil Nadu,South,Home & Kitchen,Unknown,Item 772,1,45978,13.71,39673.61,UPI
ORD28117,2024-06-06,CUST8402,Male,Haryana,North,Fashion,Unknown,Item 996,4,37544,23.92,114246.58,UPI
ORD28118,2024-05-09,CUST5234,Male,Maharashtra,West,Electronics,Accessories,Accessories 719,2,40311,8.68,73620.55,Debit Card
ORD28119,2024-10-20,CUST8820,Male,Delhi,North,Electronics,Accessories,Accessories 664,2,46096,14.85,78505.38,UPI
ORD28120,2024-02-29,CUST7265,Male,Punjab,North,Electronics,Accessories,Accessories 244,2,11490,6.02,21596.77,COD
ORD28121,2024-12-02,CUST9216,Female,Punjab,North,Home & Kitchen,Unknown,decor_items 227,3,39431,14.17,101531.88,COD
ORD28122,2024-09-19,CUST8243,Other,Tamil Nadu,South,Fashion,Women Wear,Women Wear 542,3,11966,18.81,29144.2,COD
ORD28123,2024-04-19,CUST1234,Other,Punjab,North,Beauty,Unknown,Item 365,2,2045,30.42,2845.66,Debit Card
ORD28124,2024-10-12,CUST2922,Female,Haryana,North,Home & Kitchen,Furniture,Furniture 816,1,31261,16.97,25956.07,COD
ORD28125,2024-05-07,CUST9039,Female,Tamil Nadu,South,Beauty,Unknown,Item 881,1,2139,25.97,1583.55,Debit Card
ORD28126,2024-07-26,CUST6755,Other,Delhi,North,Electronics,Unknown,Item 400,2,16402,14.74,27968.07,Credit Card
ORD28127,2024-07-27,CUST8092,Unknown,Punjab,North,Beauty,Skin Care,skin_care 863,5,33777,34.0,111467.61,UPI
ORD28128,2024-10-05,CUST3445,Female,Maharashtra,West,Home & Kitchen,Unknown,decor_items 704,1,28141,14.09,24176.15,COD
ORD28129,2024-05-23,CUST3486,Female,Tamil Nadu,South,Beauty,Unknown,Item 236,5,42708,29.63,150268.59,Unknown
ORD28130,2024-12-20,CUST8510,Male,Haryana,North,Fashion,Ethnic,Ethnic 285,4,542,17.06,1798.22,Debit Card
ORD28131,2024-06-06,CUST6377,Male,Tamil Nadu,South,Beauty,Unknown,Item 779,4,26366,22.49,81743.81,Credit Card
ORD28132,2024-06-07,CUST4419,Other,Maharashtra,West,Fashion,Men Wear,mens_wear 368,5,36073,15.26,152837.73,COD
ORD28133,2024-09-15,CUST3073,Female,Haryana,North,Electronics,Mobile,Mobiles 745,4,8488,10.22,30481.11,COD
ORD28134,2024-11-22,CUST6740,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 807,5,29475,15.75,124158.74,COD
ORD28135,2024-04-25,CUST3246,Unknown,Haryana,North,Fashion,Men Wear,mens_wear 530,3,24963,21.85,58524.58,UPI
ORD28136,2024-02-04,CUST1371,Female,West Bengal,East,Fashion,Unknown,Men Wear 577,1,5428,22.47,4208.32,COD
ORD28137,2024-05-20,CUST3142,Male,West Bengal,East,Beauty,Skin Care,skin_care 706,3,46299,34.26,91314.4,Debit Card
ORD28138,2024-11-10,CUST7855,Male,Punjab,North,Fashion,Women Wear,Women Wear 896,4,44940,21.51,141101.38,Credit Card
ORD28139,2024-04-03,CUST1837,Unknown,Delhi,North,Beauty,Hair Care,Haircare 627,1,12695,40.26,7584.0,Debit Card
ORD28140,2024-05-14,CUST1634,Other,Punjab,North,Home & Kitchen,Unknown,decor_items 649,5,14681,11.83,64719.99,Credit Card
ORD28141,2024-08-13,CUST4332,Male,West Bengal,East,Electronics,Unknown,Mobile Phones 998,1,14136,6.54,13211.36,Debit Card
ORD28142,2024-09-28,CUST2326,Other,West Bengal,East,Home & Kitchen,Unknown,decor_items 479,4,6066,19.3,19581.29,Credit Card
ORD28143,2024-03-13,CUST3004,Male,Tamil Nadu,South,Electronics,Unknown,Item 665,2,17992,10.63,32159.81,Credit Card
ORD28144,2024-07-22,CUST7709,Male,Delhi,North,Electronics,Unknown,Mobile Phones 961,3,43929,12.79,114925.98,COD
ORD28145,2024-06-23,CUST1141,Female,Maharashtra,West,Home & Kitchen,Appliances,Appliances 388,4,31483,6.55,117686.08,COD
ORD28146,2024-10-24,CUST8925,Male,Delhi,North,Electronics,Unknown,Item 327,4,17624,18.57,57405.99,Debit Card
ORD28147,2024-10-09,CUST1146,Male,Maharashtra,West,Electronics,Unknown,Item 364,2,16633,11.58,29412.71,Credit Card
ORD28148,2024-12-02,CUST6104,Male,Haryana,North,Home & Kitchen,Furniture,Furniture 978,4,48024,14.25,164726.66,Credit Card
ORD28149,2024-04-18,CUST2004,Female,West Bengal,East,Beauty,Unknown,Item 799,4,19613,34.45,51424.94,Debit Card
ORD28150,2024-12-28,CUST5845,Male,Haryana,North,Electronics,Mobile,mobiles 819,2,14993,11.84,26434.32,Credit Card
ORD28151,2024-05-26,CUST7536,Unknown,Tamil Nadu,South,Home & Kitchen,Unknown,Item 886,5,15606,12.65,68161.2,UPI
ORD28152,2024-02-29,CUST2123,Male,Delhi,North,Home & Kitchen,Home Decor,Decor 638,3,30812,13.86,79620.76,Debit Card
ORD28153,2024-08-06,CUST2516,Unknown,Maharashtra,West,Fashion,Ethnic,Ethnic 454,2,48786,20.31,77757.39,COD
ORD28154,2024-01-06,CUST4902,Male,Delhi,North,Electronics,Mobile,mobiles 556,3,1863,5.92,5258.4,Credit Card
ORD28155,2024-09-24,CUST9731,Female,Delhi,North,Electronics,Mobile,mobiles 907,2,22761,11.51,40280.73,Debit Card
ORD28156,2024-05-01,CUST7434,Male,Tamil Nadu,South,Fashion,Unknown,Men Wear 886,1,19191,20.82,15194.87,COD
ORD28157,2024-01-24,CUST3952,Unknown,West Bengal,East,Beauty,Skin Care,skin_care 895,3,31301,28.45,67189.53,Credit Card
ORD28158,2024-01-22,CUST5629,Male,Tamil Nadu,South,Beauty,Skin Care,Skincare 669,4,48161,24.32,145796.6,Debit Card
ORD28159,2024-10-14,CUST4006,Other,Punjab,North,Home & Kitchen,Appliances,Appliances 828,1,38813,6.59,36254.07,Credit Card
ORD28160,2024-01-11,CUST5245,Female,Maharashtra,West,Home & Kitchen,Furniture,Furniture 620,1,14416,11.64,12737.32,COD
ORD28161,2024-07-30,CUST8958,Female,Delhi,North,Fashion,Ethnic,Ethnic 315,5,29601,10.07,133103.14,COD
ORD28162,2024-01-01,CUST4378,Female,Haryana,North,Home & Kitchen,Furniture,Furniture 307,5,34649,19.75,139030.85,Credit Card
ORD28163,2024-07-07,CUST4496,Male,Punjab,North,Beauty,Skin Care,Skincare 282,4,4855,28.08,13966.97,UPI
ORD28164,2024-09-28,CUST5516,Other,Punjab,North,Home & Kitchen,Furniture,Furniture 361,1,3597,7.2,3337.88,Unknown
ORD28165,2024-12-05,CUST7456,Unknown,Tamil Nadu,South,Beauty,Makeup,Makeup 734,5,44502,27.29,161778.25,COD
ORD28166,2024-09-06,CUST9347,Female,Punjab,North,Electronics,Accessories,Accessories 859,4,37922,7.29,140637.4,Debit Card
ORD28167,2024-03-24,CUST7417,Male,Haryana,North,Home & Kitchen,Appliances,Appliances 976,4,26605,24.37,80489.38,Credit Card
ORD28168,2024-02-02,CUST3598,Male,West Bengal,East,Beauty,Makeup,Makeup 733,2,4122,15.67,6951.99,Debit Card
ORD28169,2024-04-04,CUST5469,Other,West Bengal,East,Fashion,Ethnic,Ethnic 939,3,14797,28.21,31867.45,COD
ORD28170,2024-09-04,CUST3796,Other,West Bengal,East,Fashion,Women Wear,Women Wear 971,3,31216,25.48,69787.05,COD
ORD28171,2024-01-19,CUST5640,Male,Maharashtra,West,Home & Kitchen,Furniture,Furniture 282,5,23765,12.34,104161.18,Debit Card
ORD28172,2024-05-03,CUST5740,Male,Delhi,North,Home & Kitchen,Unknown,decor_items 176,1,30666,14.07,26351.61,Unknown
ORD28173,2024-02-02,CUST8398,Other,West Bengal,East,Home & Kitchen,Unknown,decor_items 296,4,11893,18.67,38691.09,Debit Card
ORD28174,2024-06-18,CUST7706,Female,Haryana,North,Home & Kitchen,Furniture,Furniture 610,4,3425,12.65,11966.92,COD
ORD28175,2024-01-17,CUST6662,Female,Punjab,North,Fashion,Unknown,Item 803,4,2929,10.28,10511.42,Credit Card
ORD28176,2024-02-08,CUST7116,Male,West Bengal,East,Home & Kitchen,Unknown,decor_items 995,4,16912,19.98,54129.66,Debit Card
ORD28177,2024-12-15,CUST6391,Other,Delhi,North,Beauty,Unknown,Item 198,5,2593,25.92,9604.43,COD
ORD28178,2024-02-26,CUST6454,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 184,2,43768,11.83,77184.23,UPI
ORD28179,2024-04-16,CUST9884,Female,Punjab,North,Beauty,Hair Care,Haircare 789,5,20261,24.71,76268.08,COD
ORD28180,2024-04-28,CUST4684,Unknown,Punjab,North,Electronics,Accessories,Accessories 496,4,11973,5.32,45345.48,Unknown
ORD28181,2024-09-08,CUST2017,Male,Tamil Nadu,South,Beauty,Hair Care,Haircare 822,5,15087,25.48,56215.57,COD
ORD28182,2024-04-11,CUST2516,Male,Tamil Nadu,South,Beauty,Makeup,Makeup 959,3,38116,19.6,91941.26,Debit Card
ORD28183,2024-12-02,CUST7434,Female,Punjab,North,Beauty,Skin Care,skin_care 875,2,40437,32.28,54764.1,Unknown
ORD28184,2024-05-29,CUST4600,Male,Tamil Nadu,South,Beauty,Skin Care,skin_care 629,2,44869,16.4,75019.07,COD
ORD28185,2024-05-13,CUST4814,Male,Punjab,North,Beauty,Makeup,Makeup 884,3,29865,26.42,65928.33,COD
ORD28186,2024-06-21,CUST2790,Male,Maharashtra,West,Beauty,Skin Care,Skincare 188,2,42683,34.34,56047.6,Credit Card
ORD28187,2024-10-15,CUST9292,Unknown,Haryana,North,Beauty,Makeup,Makeup 828,4,27279,18.41,89027.84,UPI
ORD28188,2024-12-08,CUST5084,Male,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 901,5,37515,16.72,156220.33,Credit Card
ORD28189,2024-07-28,CUST7381,Unknown,Maharashtra,West,Fashion,Ethnic,Ethnic 719,5,31272,20.48,124340.91,COD
ORD28190,2024-12-14,CUST6260,Female,West Bengal,East,Home & Kitchen,Unknown,decor_items 219,4,7829,14.31,26835.29,Credit Card
ORD28191,2024-06-21,CUST4210,Unknown,Haryana,North,Home & Kitchen,Appliances,Appliances 638,3,11816,7.39,32829.26,COD
ORD28192,2024-07-28,CUST9954,Female,Maharashtra,West,Home & Kitchen,Appliances,Appliances 700,3,25043,11.48,66501.82,COD
ORD28193,2024-02-10,CUST9534,Male,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 595,1,38079,13.7,32860.55,UPI
ORD28194,2024-10-18,CUST2928,Unknown,Delhi,North,Electronics,Unknown,Item 282,1,13825,7.82,12744.06,Debit Card
ORD28195,2024-05-10,CUST2941,Female,Tamil Nadu,South,Fashion,Ethnic,Ethnic 324,3,22765,19.15,55216.26,Debit Card
ORD28196,2024-10-06,CUST4289,Male,Maharashtra,West,Beauty,Makeup,Makeup 253,3,28478,31.07,58886.63,UPI
ORD28197,2024-06-14,CUST1310,Female,West Bengal,East,Electronics,Unknown,Item 900,5,30141,12.69,131587.16,Credit Card
ORD28198,2024-12-24,CUST5947,Other,Tamil Nadu,South,Beauty,Hair Care,Haircare 449,3,34588,34.36,68108.78,Unknown
ORD28199,2024-10-16,CUST6323,Male,West Bengal,East,Electronics,Mobile,mobiles 332,2,44740,5.67,84403.29,Credit Card
ORD28200,2024-05-01,CUST2981,Other,Haryana,North,Fashion,Unknown,Men Wear 992,1,34706,24.55,26186.02,COD
ORD28201,2024-09-17,CUST6446,Unknown,Maharashtra,West,Beauty,Unknown,Item 508,3,20473,17.31,50789.2,Unknown
ORD28202,2024-08-24,CUST2830,Male,Punjab,North,Home & Kitchen,Appliances,Appliances 264,1,13639,6.88,12700.95,Debit Card
ORD28203,2024-06-09,CUST1012,Unknown,Maharashtra,West,Fashion,Ethnic,Ethnic 788,3,31147,23.75,71248.34,UPI
ORD28204,2024-01-17,CUST4136,Male,West Bengal,East,Electronics,Mobile,Mobiles 895,3,12933,11.78,34227.0,UPI
ORD28205,2024-05-01,CUST8060,Male,Delhi,North,Beauty,Makeup,Makeup 112,4,7057,28.88,20075.91,Debit Card
ORD28206,2024-03-01,CUST9133,Female,Delhi,North,Home & Kitchen,Furniture,Furniture 560,1,18083,18.56,14727.03,Debit Card
ORD28207,2024-10-05,CUST3850,Male,Delhi,North,Home & Kitchen,Unknown,Item 575,4,13450,18.77,43699.45,COD
ORD28208,2024-10-04,CUST4089,Other,West Bengal,East,Home & Kitchen,Appliances,Appliances 492,1,12387,8.11,11382.25,Credit Card
ORD28209,2024-11-12,CUST8442,Male,West Bengal,East,Beauty,Hair Care,Haircare 196,2,40759,18.13,66741.95,COD
ORD28210,2024-01-01,CUST7551,Female,Delhi,North,Beauty,Unknown,Item 265,2,13645,25.39,20359.87,COD
ORD28211,2024-04-07,CUST7893,Female,Maharashtra,West,Beauty,Skin Care,Skincare 463,1,23314,39.56,14090.15,Debit Card
ORD28212,2024-02-27,CUST2947,Unknown,Haryana,North,Beauty,Unknown,Item 558,4,40945,31.95,111447.99,Unknown
ORD28213,2024-12-04,CUST6392,Unknown,Delhi,North,Electronics,Mobile,Mobiles 210,5,18041,13.22,78280.97,Credit Card
ORD28214,2024-04-12,CUST6047,Female,West Bengal,East,Electronics,Mobile,mobiles 536,4,45966,9.61,166202.67,Credit Card
ORD28215,2024-02-22,CUST8578,Other,Maharashtra,West,Fashion,Unknown,Item 207,1,4590,27.88,3310.46,Credit Card
ORD28216,2024-12-29,CUST8249,Female,Haryana,North,Beauty,Skin Care,Skincare 440,3,29326,18.95,71306.29,COD
